"","name","contact","url","state","icuLowCare","icuHighCare","ecmo","timestamp","apiCall","geoinformation","latitude","longitude","Intensive_Care","Critical_Patients","Normal_Patients","Normal_Care","device","mask","available_bed","transfer_pat"
"451","Universitätsmedizin Rostock - Internistische Intensivstation Pneumologie und Internistische Intensivtherapie Schillingallee 35 18057 Rostock","Internistische Intensivstation","https://iiintensiv.med.uni-rostock.de","MV","GREEN","green","GREEN","Thu Mar 19 14:37:00 CET 2020","Universitätsmedizin+Rostock+-+Internistische+Intensivstation+Pneumologie+und+Internistische+Intensivtherapie+Schillingallee+35+18057+Rostock","{'results': [{'address_components': [{'long_name': '35', 'short_name': '35', 'types': ['street_number']}, {'long_name': 'Schillingallee', 'short_name': 'Schillingallee', 'types': ['route']}, {'long_name': 'Ortsamt 5', 'short_name': 'Ortsamt 5', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Rostock', 'short_name': 'Rostock', 'types': ['locality', 'political']}, {'long_name': 'Rostock', 'short_name': 'Rostock', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mecklenburg-Vorpommern', 'short_name': 'MV', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '18057', 'short_name': '18057', 'types': ['postal_code']}], 'formatted_address': 'Schillingallee 35, 18057 Rostock, Germany', 'geometry': {'location': {'lat': 54.0857953, 'lng': 12.1023016}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 54.0871442802915, 'lng': 12.1036505802915}, 'southwest': {'lat': 54.0844463197085, 'lng': 12.1009526197085}}}, 'partial_match': True, 'place_id': 'ChIJc-zIa0xXrEcRXVRNH4yzCGg', 'plus_code': {'compound_code': '34P2+8W Rostock, Germany', 'global_code': '9F6J34P2+8W'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest', 'university']}, {'address_components': [{'long_name': '35', 'short_name': '35', 'types': ['street_number']}, {'long_name': 'Schillingallee', 'short_name': 'Schillingallee', 'types': ['route']}, {'long_name': 'Ortsamt 5', 'short_name': 'Ortsamt 5', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Rostock', 'short_name': 'Rostock', 'types': ['locality', 'political']}, {'long_name': 'Rostock', 'short_name': 'Rostock', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mecklenburg-Vorpommern', 'short_name': 'MV', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '18057', 'short_name': '18057', 'types': ['postal_code']}], 'formatted_address': 'Schillingallee 35, 18057 Rostock, Germany', 'geometry': {'location': {'lat': 54.0855633, 'lng': 12.1030373}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 54.08691228029151, 'lng': 12.1043862802915}, 'southwest': {'lat': 54.08421431970851, 'lng': 12.1016883197085}}}, 'partial_match': True, 'place_id': 'ChIJDe3hBMtQrEcR-cgxMVn7_B8', 'plus_code': {'compound_code': '34P3+66 Rostock, Germany', 'global_code': '9F6J34P3+66'}, 'types': ['street_address']}], 'status': 'OK'}",54.0857953,12.1023016,132,11,155,24,100,100,149,131
"452","Universitätsmedizin Rostock - Teilkörperschaft der Universität Rostock Klinik und Poliklinik für Neurologie Gehlsheimer Str. 20 18147 Rostock","Neurologische Intensivstation","https://www.med.uni-rostock.de/","MV","YELLOW","orange","RED","Thu Mar 19 16:10:00 CET 2020","Universitätsmedizin+Rostock+-+Teilkörperschaft+der+Universität+Rostock+Klinik+und+Poliklinik+für+Neurologie+Gehlsheimer+Str.+20+18147+Rostock","{'results': [{'address_components': [{'long_name': '20', 'short_name': '20', 'types': ['street_number']}, {'long_name': 'Gehlsheimer Straße', 'short_name': 'Gehlsheimer Str.', 'types': ['route']}, {'long_name': 'Ortsamt 8', 'short_name': 'Ortsamt 8', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Rostock', 'short_name': 'Rostock', 'types': ['locality', 'political']}, {'long_name': 'Rostock', 'short_name': 'Rostock', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mecklenburg-Vorpommern', 'short_name': 'MV', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '18147', 'short_name': '18147', 'types': ['postal_code']}], 'formatted_address': 'Gehlsheimer Str. 20, 18147 Rostock, Germany', 'geometry': {'location': {'lat': 54.10257, 'lng': 12.13143}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 54.1039189802915, 'lng': 12.1327789802915}, 'southwest': {'lat': 54.1012210197085, 'lng': 12.1300810197085}}}, 'place_id': 'ChIJR-wvtVxXrEcR-W2_ECXkwlw', 'plus_code': {'compound_code': '443J+2H Rostock, Germany', 'global_code': '9F6J443J+2H'}, 'types': ['establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",54.10257,12.13143,83,42,101,84,100,100,110,17
"453","Verbundkrankenhaus Bernkastel/Wittlich Koblenzerstr. 91 54516 Wittlich","Intensivstation","https://www.verbund-krankenhaus.de","RP","GREEN","green","RED","Thu Mar 19 10:04:00 CET 2020","Verbundkrankenhaus+Bernkastel/Wittlich+Koblenzerstr.+91+54516+Wittlich","{'results': [{'address_components': [{'long_name': '91', 'short_name': '91', 'types': ['street_number']}, {'long_name': 'Koblenzer Straße', 'short_name': 'Koblenzer Str.', 'types': ['route']}, {'long_name': 'Wittlich', 'short_name': 'Wittlich', 'types': ['locality', 'political']}, {'long_name': 'Bernkastel-Wittlich', 'short_name': 'Bernkastel-Wittlich', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Rheinland-Pfalz', 'short_name': 'RP', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '54516', 'short_name': '54516', 'types': ['postal_code']}], 'formatted_address': 'Koblenzer Str. 91, 54516 Wittlich, Germany', 'geometry': {'location': {'lat': 50.000912, 'lng': 6.893059}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 50.0022609802915, 'lng': 6.894407980291502}, 'southwest': {'lat': 49.9995630197085, 'lng': 6.891710019708499}}}, 'place_id': 'ChIJV3GZFcAyvkcR7lVCYY7ZZwM', 'plus_code': {'compound_code': '2V2V+96 Wittlich, Germany', 'global_code': '9F282V2V+96'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",50.000912,6.893059,117,73,152,36,100,100,120,116
"454","ViDia Diakonissenkrankenhaus Klinik für Anästhesie, Intensiv- und Notfallmedizin Diakonissenstraße 28 76199 Karlsruhe","Intensivstation","https://www.vidia-kliniken.de/anaesthesie-diak/","BW","YELLOW","orange","RED","Sat Mar 21 16:15:00 CET 2020","ViDia+Diakonissenkrankenhaus+Klinik+für+Anästhesie,+Intensiv-+und+Notfallmedizin+Diakonissenstraße+28+76199+Karlsruhe","{'results': [{'address_components': [{'long_name': '28', 'short_name': '28', 'types': ['street_number']}, {'long_name': 'Diakonissenstraße', 'short_name': 'Diakonissenstraße', 'types': ['route']}, {'long_name': 'Rüppurr', 'short_name': 'Rüppurr', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Karlsruhe', 'short_name': 'Karlsruhe', 'types': ['locality', 'political']}, {'long_name': 'Karlsruhe', 'short_name': 'KA', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Baden-Württemberg', 'short_name': 'BW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '76199', 'short_name': '76199', 'types': ['postal_code']}], 'formatted_address': 'Diakonissenstraße 28, 76199 Karlsruhe, Germany', 'geometry': {'location': {'lat': 48.9712465, 'lng': 8.4100732}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 48.9725954802915, 'lng': 8.411422180291503}, 'southwest': {'lat': 48.9698975197085, 'lng': 8.408724219708498}}}, 'place_id': 'ChIJFbm9w-QFl0cRV7_UkNmVwJw', 'plus_code': {'compound_code': 'XCC6+F2 Karlsruhe, Germany', 'global_code': '8FWCXCC6+F2'}, 'types': ['establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",48.9712465,8.4100732,109,2,139,26,100,100,136,113
"455","Vincenz-Krankenhaus Datteln Innere Rottstraße 11 45711 Datteln","Intensivstation","https://www.vincenz-datteln.de","NRW","RED","green","","Thu Mar 19 13:07:00 CET 2020","Vincenz-Krankenhaus+Datteln+Innere+Rottstraße+11+45711+Datteln","{'results': [{'address_components': [{'long_name': '11', 'short_name': '11', 'types': ['street_number']}, {'long_name': 'Rottstraße', 'short_name': 'Rottstraße', 'types': ['route']}, {'long_name': 'Datteln', 'short_name': 'Datteln', 'types': ['locality', 'political']}, {'long_name': 'Recklinghausen', 'short_name': 'Recklinghausen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Münster', 'short_name': 'MS', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '45711', 'short_name': '45711', 'types': ['postal_code']}], 'formatted_address': 'Rottstraße 11, 45711 Datteln, Germany', 'geometry': {'location': {'lat': 51.6523124, 'lng': 7.3448924}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 51.6536613802915, 'lng': 7.346241380291502}, 'southwest': {'lat': 51.6509634197085, 'lng': 7.343543419708498}}}, 'place_id': 'ChIJJRXv_RwDuUcRHe2cUpLyoi4', 'plus_code': {'compound_code': 'M82V+WX Datteln, Germany', 'global_code': '9F39M82V+WX'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",51.6523124,7.3448924,59,71,115,35,100,100,46,80
"456","Vivantes Auguste Viktoria Krankenhaus - AVK Rubensstraße 125 12157 Berlin","","http://www.vivantes.de","BE","GREEN","green","","Fri Mar 20 00:20:00 CET 2020","Vivantes+Auguste+Viktoria+Krankenhaus+-+AVK+Rubensstraße+125+12157+Berlin","{'results': [{'address_components': [{'long_name': '125', 'short_name': '125', 'types': ['street_number']}, {'long_name': 'Rubensstraße', 'short_name': 'Rubensstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12157', 'short_name': '12157', 'types': ['postal_code']}], 'formatted_address': 'Rubensstraße 125 Haus 35, EG, Rubensstraße 125, 12157 Berlin, Germany', 'geometry': {'location': {'lat': 52.46269479999999, 'lng': 13.3460459}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.46404378029149, 'lng': 13.3473948802915}, 'southwest': {'lat': 52.46134581970849, 'lng': 13.3446969197085}}}, 'place_id': 'ChIJE0rEqflbqEcR2INC-5nnIQQ', 'plus_code': {'compound_code': 'F87W+3C Berlin, Germany', 'global_code': '9F4MF87W+3C'}, 'types': ['doctor', 'establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",52.4626948,13.3460459,68,77,191,72,100,100,68,119
"457","Vivantes Friedrichshain Landsberger Allee 49 10249 Berlin","","http://www.vivantes.de","BE","GREEN","green","GREEN","Sat Mar 21 16:03:00 CET 2020","Vivantes+Friedrichshain+Landsberger+Allee+49+10249+Berlin","{'results': [{'address_components': [{'long_name': '49', 'short_name': '49', 'types': ['street_number']}, {'long_name': 'Landsberger Allee', 'short_name': 'Landsberger Allee', 'types': ['route']}, {'long_name': 'Bezirk Friedrichshain-Kreuzberg', 'short_name': 'Bezirk Friedrichshain-Kreuzberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10249', 'short_name': '10249', 'types': ['postal_code']}], 'formatted_address': 'Landsberger Allee 49, 10249 Berlin, Germany', 'geometry': {'location': {'lat': 52.52522949999999, 'lng': 13.439026}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.52657848029149, 'lng': 13.4403749802915}, 'southwest': {'lat': 52.52388051970849, 'lng': 13.4376770197085}}}, 'place_id': 'ChIJVb5zGxNOqEcRV-XzLZ28u7c', 'plus_code': {'compound_code': 'GCGQ+3J Berlin, Germany', 'global_code': '9F4MGCGQ+3J'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",52.5252295,13.439026,97,42,133,41,100,100,124,92
"458","Vivantes Humboldt Krankenhaus Am Nordgraben 2 13509 Berlin","","http://www.vivantes.de","BE","GREEN","green","","Fri Mar 20 00:23:00 CET 2020","Vivantes+Humboldt+Krankenhaus+Am+Nordgraben+2+13509+Berlin","{'results': [{'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Am Nordgraben', 'short_name': 'Am Nordgraben', 'types': ['route']}, {'long_name': 'Bezirk Reinickendorf', 'short_name': 'Bezirk Reinickendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13509', 'short_name': '13509', 'types': ['postal_code']}], 'formatted_address': 'Am Nordgraben 2, 13509 Berlin, Germany', 'geometry': {'location': {'lat': 52.58981300000001, 'lng': 13.3075991}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.59116198029151, 'lng': 13.3089480802915}, 'southwest': {'lat': 52.58846401970851, 'lng': 13.3062501197085}}}, 'place_id': 'ChIJtw9DfHlUqEcRZ1NejYF-uoc', 'plus_code': {'compound_code': 'H8Q5+W2 Berlin, Germany', 'global_code': '9F4MH8Q5+W2'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",52.589813,13.3075991,60,67,120,18,100,100,109,102
"459","Vivantes Humboldt-Klinikum Klinik für interdisziplinäre Intensivmedizin Am Nordgraben 2 13509 Berlin","19","http://www.vivantes.de","BE","GREEN","green","","Fri Mar 20 18:45:00 CET 2020","Vivantes+Humboldt-Klinikum+Klinik+für+interdisziplinäre+Intensivmedizin+Am+Nordgraben+2+13509+Berlin","{'results': [{'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Am Nordgraben', 'short_name': 'Am Nordgraben', 'types': ['route']}, {'long_name': 'Bezirk Reinickendorf', 'short_name': 'Bezirk Reinickendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13509', 'short_name': '13509', 'types': ['postal_code']}], 'formatted_address': 'Am Nordgraben 2, 13509 Berlin, Germany', 'geometry': {'location': {'lat': 52.58981300000001, 'lng': 13.3075991}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.59116198029151, 'lng': 13.3089480802915}, 'southwest': {'lat': 52.58846401970851, 'lng': 13.3062501197085}}}, 'place_id': 'ChIJtw9DfHlUqEcRZ1NejYF-uoc', 'plus_code': {'compound_code': 'H8Q5+W2 Berlin, Germany', 'global_code': '9F4MH8Q5+W2'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}, {'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Am Nordgraben', 'short_name': 'Am Nordgraben', 'types': ['route']}, {'long_name': 'Bezirk Reinickendorf', 'short_name': 'Bezirk Reinickendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13509', 'short_name': '13509', 'types': ['postal_code']}], 'formatted_address': 'Am Nordgraben 2, 13509 Berlin, Germany', 'geometry': {'location': {'lat': 52.58965749999999, 'lng': 13.3107548}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.59100648029149, 'lng': 13.3121037802915}, 'southwest': {'lat': 52.58830851970849, 'lng': 13.3094058197085}}}, 'place_id': 'ChIJw2EryntUqEcRNKJmR27_IRM', 'plus_code': {'compound_code': 'H8Q6+V8 Berlin, Germany', 'global_code': '9F4MH8Q6+V8'}, 'types': ['doctor', 'establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",52.589813,13.3075991,53,70,139,19,100,100,105,120
"460","Vivantes Klinikum Neukölln Klinik für Kardiologie, Angiologie, Nephrologie und konservative Intensivmedizin Rudower Straße 48 12351 Berlin","ITS 2","https://www.vivantes.de/fuer-sie-vor-ort/klinikum-neukoelln/fachbereiche/kliniken/innere-medizin-kardiologie-angiologie-nephrologie-und-konservative-intensivmedizin/","BE","GREEN","green","RED","Sat Mar 21 14:10:00 CET 2020","Vivantes+Klinikum+Neukölln+Klinik+für+Kardiologie,+Angiologie,+Nephrologie+und+konservative+Intensivmedizin+Rudower+Straße+48+12351+Berlin","{'results': [{'address_components': [{'long_name': '48', 'short_name': '48', 'types': ['street_number']}, {'long_name': 'Rudower Straße', 'short_name': 'Rudower Str.', 'types': ['route']}, {'long_name': 'Bezirk Neukölln', 'short_name': 'Bezirk Neukölln', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12351', 'short_name': '12351', 'types': ['postal_code']}], 'formatted_address': 'Rudower Str. 48, 12351 Berlin, Germany', 'geometry': {'location': {'lat': 52.4396812, 'lng': 13.4589483}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.44103018029149, 'lng': 13.4602972802915}, 'southwest': {'lat': 52.4383322197085, 'lng': 13.4575993197085}}}, 'place_id': 'ChIJAZMgUo1FqEcRlwaKhimLmHo', 'plus_code': {'compound_code': 'CFQ5+VH Berlin, Germany', 'global_code': '9F4MCFQ5+VH'}, 'types': ['establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",52.4396812,13.4589483,121,71,125,62,100,100,81,63
"461","Vivantes Klinikum Neukölln Klinik für Anästhesie, operative Intensivmedizin und Schmerztherapie Rudower Str. 48 12351 Berlin","ITS 1","https://www.vivantes.de/fuer-sie-vor-ort/klinikum-neukoelln/fachbereiche/kliniken/anaesthesie-operative-intensivmedizin-und-schmerztherapie/","BE","GREEN","green","RED","Wed Mar 18 14:36:00 CET 2020","Vivantes+Klinikum+Neukölln+Klinik+für+Anästhesie,+operative+Intensivmedizin+und+Schmerztherapie+Rudower+Str.+48+12351+Berlin","{'results': [{'address_components': [{'long_name': '48', 'short_name': '48', 'types': ['street_number']}, {'long_name': 'Rudower Straße', 'short_name': 'Rudower Str.', 'types': ['route']}, {'long_name': 'Bezirk Neukölln', 'short_name': 'Bezirk Neukölln', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12351', 'short_name': '12351', 'types': ['postal_code']}], 'formatted_address': 'Rudower Str. 48, 12351 Berlin, Germany', 'geometry': {'location': {'lat': 52.4390139, 'lng': 13.4584758}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4403628802915, 'lng': 13.4598247802915}, 'southwest': {'lat': 52.4376649197085, 'lng': 13.4571268197085}}}, 'place_id': 'ChIJ_Q5ESO1FqEcRP92F_-vf6k8', 'plus_code': {'compound_code': 'CFQ5+J9 Berlin, Germany', 'global_code': '9F4MCFQ5+J9'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",52.4390139,13.4584758,148,14,113,12,100,100,152,101
